,act,act_rel,act_type,chembl_id,dude_id,dude_smiles,name,rdkit_smiles,rdkit_smiles_template,score,subset,uniprot_id,unit
460,15,=,Ki,CHEMBL386870,fa7,CC(C)(c1cc(c(c(c1)c2cc-3c([nH]ccc3n2)N)O)c4cccc(c4)CNC(=O)[C@H](Cc5ccccc5)O)C(=O)O,357461,[H]n1ccc2nc(-c3cc(C(C)(C)C(=O)O)cc(-c4cccc(CNC(=O)[C@]([H])(O)Cc5ccccc5)c4)c3O)cc-2c1N,CC(C)(C(=O)O)c1cc(-c2cccc(CNC(=O)[C@@H](O)Cc3ccccc3)c2)c(O)c(-c2cc3c(N)[nH]ccc-3n2)c1,-33.53,actives,P08709,nM
461,47,=,Ki,CHEMBL123336,fa7,CC(c1ccc(cc1)NC(=O)C2CC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202387,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CC2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)C2CC2)cc1,-33.52,actives,P08709,nM
462,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-33.50,actives,P08709,nM
463,93,=,Ki,CHEMBL382064,fa7,CC(C)CCN(Cc1ccc2ccc(cc2c1)C(=N)N)C(=O)c3cccc4c3cccc4,325870,CC(C)CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC(C)CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-33.49,actives,P08709,nM
464,23,=,Ki,CHEMBL122599,fa7,CC(c1ccc(cc1)OCc2cccc(c2)Cl)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,203099,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(OCc2cccc(Cl)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(OCc2cccc(Cl)c2)cc1,-33.31,actives,P08709,nM
465,130,=,Ki,CHEMBL180857,fa7,CCOc1cc(ccc1OCc2ccccc2)C(C(=O)NCc3ccccc3)Nc4ccc(cc4)C(=N)N,302968,CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)ccc1OCc1ccccc1,CCOc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)NCc2ccccc2)ccc1OCc1ccccc1,-33.22,actives,P08709,nM
466,305,=,Ki,CHEMBL195314,fa7,c1ccc2c(c1)cccc2C(=O)N(CCc3c[nH]cn3)Cc4ccc5ccc(cc5c4)C(=N)N,325966,[H]n1cnc(CCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCc3c[nH]cn3)C(=O)c3cccc4ccccc34)cc2c1,-33.12,actives,P08709,nM
467,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-33.08,actives,P08709,nM
468,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@@]1([H])CCCN1C(=O)[C@@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-33.07,actives,P08709,nM
469,50,=,Ki,CHEMBL73178,fa7,c1cc(cc(c1)N(=O)=O)c2cc(cc(c2O)c3cc4cc(ccc4[nH]3)C(=N)N)c5n[nH]nn5,114893,[H]n1nnc(-c2cc(-c3cccc([N+](=O)[O-])c3)c(O)c(-c3cc4cc(C(=N)N)ccc4n3[H])c2)n1,N=C(N)c1ccc2[nH]c(-c3cc(-c4nn[nH]n4)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2c1,-33.06,actives,P08709,nM
470,52,=,IC50,CHEMBL142205,fa7,CC(C)Nc1ccc(n(c1=O)CC(=O)NCc2ccc(cc2)C(=N)N)c3cc(cc(c3)N)N,236882,CC(C)Nc1ccc(-c2cc(N)cc(N)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,CC(C)Nc1ccc(-c2cc(N)cc(N)c2)n(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,-32.98,actives,P08709,nM
471,646,=,Ki,CHEMBL197032,fa7,CC1CCCCN1CCCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,325672,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CC1CCCCN1CCCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-32.89,actives,P08709,nM
472,54,=,Ki,CHEMBL206232,fa7,Cc1cccc(c1)NC(=O)Cc2cc(cc(c2O)c3[nH]c4ccc(cc4n3)C(=N)N)C(CC(=O)O)C(=O)O,341927,[H]n1c(-c2cc(C(CC(=O)O)C(=O)O)cc(CC(=O)Nc3cccc(C)c3)c2O)nc2cc(C(=N)N)ccc21,Cc1cccc(NC(=O)Cc2cc(C(CC(=O)O)C(=O)O)cc(-c3nc4cc(C(=N)N)ccc4[nH]3)c2O)c1,-32.86,actives,P08709,nM
473,61,=,Ki,CHEMBL199268,fa7,COc1cc(ccc1OCc2ccccc2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333366,COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,COc1cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)ccc1OCc1ccccc1,-32.79,actives,P08709,nM
474,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-32.73,actives,P08709,nM
475,13,=,IC50,CHEMBL373187,fa7,CC(CCc1ccccc1)Nc2c(c(nc(c2F)Oc3ccc(cc3C(=O)O)N(C)C)Oc4cccc(c4)C(=N)N)F,326876,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,-32.72,actives,P08709,nM
476,190,=,Ki,CHEMBL122151,fa7,CC(c1ccc(cc1)Cc2ccccc2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202644,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(Cc2ccccc2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(Cc2ccccc2)cc1,-32.68,actives,P08709,nM
477,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-32.68,actives,P08709,nM
478,610,=,Ki,CHEMBL207393,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)C(CO)c5cccnc5,348142,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)C(CO)c5cccnc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)C(CO)c1cccnc1,-32.66,actives,P08709,nM
479,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-32.65,actives,P08709,nM
480,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-32.58,actives,P08709,nM
481,23,=,Ki,CHEMBL290334,fa7,CC(c1ccc2c(c1)NC(=O)CO2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,48761,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc2c(c1)NC(=O)CO2,-32.56,actives,P08709,nM
482,15,=,IC50,CHEMBL193985,fa7,CC(C)c1ccc(c(c1)C(=O)O)Oc2c(c(c(c(n2)Oc3cccc(c3)C(=N)N)F)NC(C)CCc4ccccc4)F,326871,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(C(C)C)cc2C(=O)O)c1F,-32.53,actives,P08709,nM
483,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-32.44,actives,P08709,nM
484,30,=,Ki,CHEMBL122916,fa7,CC(c1ccc(c(c1)C(F)(F)F)N2CCOCC2)NC(=O)CNC(=O)Nc3ccc(cc3)C(=N)N,202480,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(N2CCOCC2)c(C(F)(F)F)c1,-32.39,actives,P08709,nM
485,13,=,IC50,CHEMBL373187,fa7,CC(CCc1ccccc1)Nc2c(c(nc(c2F)Oc3ccc(cc3C(=O)O)N(C)C)Oc4cccc(c4)C(=N)N)F,326876,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,CC(CCc1ccccc1)Nc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(N(C)C)cc2C(=O)O)c1F,-32.39,actives,P08709,nM
486,12,=,Ki,CHEMBL429152,fa7,CC(c1ccc(cc1)NC(=O)c2cccc(c2)Oc3ccccc3)NC(=O)CNC(=O)Nc4ccc(cc4)C(=N)N,202632,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,CC(NC(=O)CNC(=O)Nc1ccc(C(=N)N)cc1)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,-32.33,actives,P08709,nM
487,282,=,Ki,CHEMBL196182,fa7,c1ccc2c(c1)cccc2C(=O)N(CCC[n+]3cc[nH]c3)Cc4ccc5ccc(cc5c4)C(=N)N,326153,[H]n1cc[n+](CCCN(Cc2ccc3ccc(C(=N)N)cc3c2)C(=O)c2cccc3ccccc23)c1,N=C(N)c1ccc2ccc(CN(CCC[n+]3cc[nH]c3)C(=O)c3cccc4ccccc34)cc2c1,-32.31,actives,P08709,nM
488,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-32.20,actives,P08709,nM
489,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-32.20,actives,P08709,nM
490,60,=,Ki,CHEMBL198637,fa7,CCc1cc(cc(c1)OC2CCOCC2)C(C(=O)O)Nc3ccc(cc3)C(=N)N,333030,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCc1cc(OC2CCOCC2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-32.19,actives,P08709,nM
491,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-32.16,actives,P08709,nM
492,610,=,Ki,CHEMBL207393,fa7,c1cc(cc(c1)c2cccc(c2O)c3cc-4c[nH]ccc4n3)CNC(=O)C(CO)c5cccnc5,348142,[H]n1ccc2nc(-c3cccc(-c4cccc(CNC(=O)C(CO)c5cccnc5)c4)c3O)cc-2c1,O=C(NCc1cccc(-c2cccc(-c3cc4c[nH]ccc-4n3)c2O)c1)C(CO)c1cccnc1,-32.16,actives,P08709,nM
493,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-32.08,actives,P08709,nM
494,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-32.01,actives,P08709,nM
495,1.3,=,Ki,CHEMBL386638,fa7,c1ccc(cc1)C[C@@H](C(=O)NCc2cccc(c2)c3cc(cc(c3O)c4cc-5c([nH]ccc5n4)N)C(=O)O)O,357495,[H]n1ccc2nc(-c3cc(C(=O)O)cc(-c4cccc(CNC(=O)[C@@]([H])(O)Cc5ccccc5)c4)c3O)cc-2c1N,Nc1[nH]ccc2nc(-c3cc(C(=O)O)cc(-c4cccc(CNC(=O)[C@@H](O)Cc5ccccc5)c4)c3O)cc1-2,-31.99,actives,P08709,nM
496,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-31.99,actives,P08709,nM
497,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.93,actives,P08709,nM
498,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-31.93,actives,P08709,nM
499,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.89,actives,P08709,nM
500,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-31.88,actives,P08709,nM
501,520,=,IC50,CHEMBL542434,fa7,CO[C@H]1C[C@](C(=O)N2[C@H]1CCC2C(=O)NCc3ccc(cc3)C(=N)N)(Cc4ccccc4)O,546303,[H][C@]1(OC)C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@]21[H],CO[C@H]1C[C@@](O)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)CC[C@@H]12,-31.85,actives,P08709,nM
502,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-31.84,actives,P08709,nM
503,270,=,IC50,CHEMBL282830,fa7,c1ccc(cc1)C[C@@]2(CCN3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40184,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCN2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)CN12)C(=O)c1nc2ccccc2s1,-31.83,actives,P08709,nM
504,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.80,actives,P08709,nM
505,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-31.79,actives,P08709,nM
506,420,=,IC50,CHEMBL542435,fa7,CC[C@@H]1CC(N2[C@@H]1[C@H](C[C@](C2=O)(Cc3ccccc3)N)OC)C(=O)NCc4ccc(cc4)C(=N)N,546305,[H][C@]1(OC)C[C@@](N)(Cc2ccccc2)C(=O)N2C(C(=O)NCc3ccc(C(=N)N)cc3)C[C@@]([H])(CC)[C@@]21[H],CC[C@@H]1CC(C(=O)NCc2ccc(C(=N)N)cc2)N2C(=O)[C@](N)(Cc3ccccc3)C[C@H](OC)[C@H]12,-31.78,actives,P08709,nM
507,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-31.74,actives,P08709,nM
508,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.71,actives,P08709,nM
509,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.69,actives,P08709,nM
510,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.66,actives,P08709,nM
511,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@]1([H])CCCN1C(=O)[C@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-31.59,actives,P08709,nM
512,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.59,actives,P08709,nM
513,142,=,Ki,CHEMBL194689,fa7,CN1CCCC1CCN(Cc2ccc3ccc(cc3c2)C(=N)N)C(=O)c4cccc5c4cccc5,326018,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,-31.57,actives,P08709,nM
514,200,=,Ki,CHEMBL265315,fa7,c1ccc(cc1)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)CCl)N,39907,[H][C@@](CCl)(CCCN=C(N)N)NC(=O)[C@@]1([H])CCCN1C(=O)[C@]([H])(N)Cc1ccccc1,NC(N)=NCCC[C@@H](CCl)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,-31.55,actives,P08709,nM
515,510,=,Ki,CHEMBL199236,fa7,CCOc1cc(cc(c1)C(C(=O)O)Nc2ccc(cc2)C(=N)N)c3cccnc3,333190,CCOc1cc(-c2cccnc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,CCOc1cc(-c2cccnc2)cc(C(Nc2ccc(C(=N)N)cc2)C(=O)O)c1,-31.54,actives,P08709,nM
516,200,=,IC50,CHEMBL27852,fa7,c1ccc(cc1)C[C@@]2(CCC3CC[C@H](N3C2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c4nc5ccccc5s4)N,40183,[H][C@@](CCCNC(=N)N)(NC(=O)[C@]1([H])CCC2CC[C@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCC2CC[C@@](N)(Cc3ccccc3)CN21)C(=O)c1nc2ccccc2s1,-31.52,actives,P08709,nM
